BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
16-3280,False,False,False,True,False,False,False,
16-3281,False,False,False,False,False,False,False,
16-3285,False,False,False,False,False,False,True,
16-3286,False,True,False,False,False,False,False,
16-3288,False,False,False,False,False,False,False,
16-3290,False,False,False,False,True,False,False,
16-3292,False,True,False,False,False,False,False,
16-3294,False,False,False,False,True,False,False,
16-18847,False,False,False,False,True,False,False,
16-3298,False,False,False,False,False,False,False,
16-3300,False,False,False,False,False,False,True,
16-3301,False,False,False,False,True,False,False,
16-3307,False,False,False,False,False,True,False,
16-3309,False,False,False,False,False,False,False,
16-331,False,False,False,False,False,False,False,
16-3310,False,False,False,False,False,False,True,
16-3312,False,False,False,False,False,False,True,
16-3314,False,False,False,True,False,False,False,
16-3319,False,False,False,False,False,True,False,
16-332,False,False,False,False,False,False,True,
16-3320,False,True,False,False,False,False,False,
16-3321,False,False,False,False,False,False,True,
16-3323,False,False,False,False,False,False,True,
16-3325,False,False,False,False,True,False,False,
16-3326,False,False,False,False,True,False,False,
16-333,False,False,False,False,False,False,False,
15-182275,False,False,False,False,True,False,False,
16-3333,False,False,False,False,True,False,False,
16-3337,False,False,False,False,True,False,False,
16-3338,False,False,False,False,False,False,True,
16-3345,False,True,False,False,False,False,False,
16-3348,False,False,False,False,True,False,False,
16-3350,False,False,False,False,False,False,True,
16-3351,False,False,False,False,True,False,False,
16-3352,False,True,False,False,False,False,False,
15-175538,False,False,False,False,False,False,True,
16-3359,False,False,False,False,False,False,True,
16-336,False,False,False,False,False,False,True,
16-3360,False,True,False,False,False,False,False,
16-3361,False,False,False,False,True,False,False,
16-3362,False,False,False,True,False,False,False,
16-3367,False,False,False,False,False,False,True,
16-3371,False,False,False,False,True,False,False,
16-3372,False,False,False,True,False,False,False,
16-3375,False,False,False,False,False,False,False,
16-338,False,False,False,False,False,False,True,
16-3383,False,False,False,False,False,False,True,
16-3384,False,True,False,False,False,False,False,
16-19126,False,False,False,False,False,False,False,
16-3389,False,True,False,False,False,False,False,
16-339,False,False,False,False,True,False,False,
16-3393,False,False,False,False,True,False,False,
16-3394,False,False,False,False,True,False,False,
16-3395,False,False,False,False,True,False,False,
16-3398,False,True,False,False,False,False,False,
16-3400,False,True,False,False,False,False,False,
16-3402,False,False,False,False,False,False,True,
16-3404,False,False,False,False,False,True,False,
16-3406,False,False,False,False,False,False,False,
16-3407,False,False,False,True,False,False,False,
16-341,False,False,False,False,False,False,True,
16-3412,False,False,False,False,False,False,True,
16-3416,False,False,False,False,False,False,False,
16-3418,False,False,False,False,True,False,False,
16-3421,False,True,False,False,False,False,False,
16-3427,False,False,False,True,False,False,False,
16-3429,False,False,False,False,False,False,True,
15-182209,False,False,False,True,False,False,False,
16-19006,False,False,False,True,False,False,False,
16-3437,False,False,False,False,False,False,False,
16-3441,False,False,False,False,False,False,True,
16-3447,False,False,False,False,False,False,False,
16-3451,False,False,False,False,False,False,True,
16-3453,False,False,False,False,False,False,False,
16-3455,False,True,False,False,False,False,False,
16-3457,False,False,False,False,False,False,True,
16-3460,False,False,False,False,False,False,False,
16-3463,False,False,False,False,True,False,False,
16-3466,False,False,False,False,False,False,True,
16-3473,False,False,False,False,False,True,False,
16-3479,False,False,False,False,True,False,False,
16-348,False,True,False,False,False,False,False,
16-3480,False,False,False,False,False,False,False,
16-3481,False,False,False,False,False,True,False,
16-3483,False,False,False,False,False,False,True,
16-3484,False,False,False,False,True,False,False,
16-3485,False,False,False,False,False,False,False,
16-3487,False,False,False,False,True,False,False,
16-3488,False,False,False,False,False,False,False,
16-18611,False,False,False,False,False,False,False,
16-3496,False,False,False,False,True,False,False,
16-3501,False,False,False,False,True,False,False,
16-3504,False,False,False,False,False,False,True,
16-3505,False,False,False,False,False,False,True,
16-3506,False,False,False,False,True,False,False,
16-3507,False,False,False,False,False,False,True,
16-3508,False,False,False,False,False,False,True,
16-16009,False,False,False,False,False,False,True,
16-3510,False,False,False,False,True,False,False,
16-3511,False,False,False,True,False,False,False,
16-19217,False,True,False,False,False,False,False,
16-3513,False,False,False,False,True,False,False,
16-3515,False,False,False,False,True,False,False,
16-3516,False,False,False,False,True,False,False,
16-3518,False,False,False,False,False,False,True,
16-16155,False,False,False,False,False,False,True,
16-3521,False,False,False,False,False,True,False,
16-3523,False,False,False,False,False,False,False,
16-3524,False,False,False,False,False,True,False,
16-3525,False,False,False,False,False,False,False,
16-3526,False,False,False,False,False,False,True,
16-3527,False,False,False,False,False,True,False,
16-3532,False,False,False,False,True,False,False,
15-182507,False,False,False,False,True,False,False,
16-3534,False,False,False,False,False,False,True,
16-3537,False,False,False,True,False,False,False,
15-182339,False,True,False,False,False,False,False,
16-3539,False,False,False,False,False,True,False,
16-3542,False,False,False,False,True,False,False,
16-3544,False,False,False,False,True,False,False,
16-3547,False,False,False,False,True,False,False,
16-3548,False,False,False,False,False,False,True,
16-3550,False,False,False,False,True,False,False,
16-3566,False,False,False,False,True,False,False,
16-3567,False,False,False,False,True,False,False,
16-3568,False,False,False,False,True,False,False,
16-3570,False,False,False,False,True,False,False,
16-3571,False,False,False,False,False,False,True,
16-3572,False,False,False,False,True,False,False,
16-3577,False,False,False,False,False,False,True,
16-3580,False,False,False,False,False,False,True,
16-3581,False,False,False,False,False,False,True,
16-3583,False,False,False,False,True,False,False,
16-3590,False,False,False,False,False,False,True,
16-3591,False,False,False,False,False,False,True,
16-3593,False,False,False,True,False,False,False,
16-3594,False,False,False,True,False,False,False,
16-3596,False,False,False,False,True,False,False,
16-36,False,False,False,False,False,False,True,
16-3604,False,False,False,False,False,True,False,
16-3606,False,False,False,False,False,False,False,
16-14424,False,False,False,False,True,False,False,
16-3611,False,False,False,True,False,False,False,
16-3612,False,False,False,False,True,False,False,
16-3615,False,True,False,False,False,False,False,
16-3616,False,False,False,False,True,False,False,
16-3619,False,False,False,False,False,True,False,
16-362,False,False,False,False,True,False,False,
16-3620,False,False,False,False,False,False,True,
16-3621,False,False,False,False,False,False,True,
16-3622,False,False,False,False,True,False,False,
16-3623,False,False,False,False,False,False,True,
16-3627,False,False,False,False,False,False,True,
16-3629,False,False,False,True,False,False,False,
16-3631,False,False,False,False,True,False,False,
16-3632,False,False,False,False,False,False,True,
16-3633,False,True,False,False,False,False,False,
16-3637,False,False,False,False,False,False,False,
16-3639,False,False,False,False,False,False,False,
16-364,False,False,False,False,True,False,False,
16-3643,False,False,False,False,True,False,False,
16-3646,False,False,False,False,False,False,True,
16-3648,False,False,False,False,False,False,True,
16-3649,False,False,False,False,False,False,False,
16-3652,False,False,False,False,False,False,True,
16-3653,False,False,False,False,True,False,False,
16-3655,False,False,False,False,False,False,False,
16-3657,False,False,False,False,False,False,True,
16-3658,False,False,False,False,True,False,False,
16-366,False,False,False,False,True,False,False,
16-3664,False,False,False,False,True,False,False,
16-3665,False,True,False,False,False,False,False,
