BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
16-22989,False,False,False,False,True,False,
16-22994,False,False,False,True,False,False,
16-22995,False,False,False,False,False,False,
16-22996,True,False,False,False,False,False,
15-185995,False,False,True,False,False,False,
16-22998,False,False,False,False,True,False,
16-23001,False,False,False,False,True,False,
16-23003,False,False,True,False,False,False,
16-23006,False,False,False,False,True,False,
16-23008,False,False,False,False,False,False,Groupement d'Intérêt Public
16-23012,True,False,False,False,False,False,
16-23018,False,False,False,False,False,False,
16-23022,False,False,True,False,False,False,
16-23024,False,False,True,False,False,False,
16-23030,False,False,True,False,False,False,
15-186354,False,False,True,False,False,False,
16-23032,False,False,False,False,True,False,
16-23034,False,False,True,False,False,False,
16-23035,False,False,False,False,True,False,
16-23038,False,False,False,False,True,False,
16-23039,False,False,True,False,False,False,
16-23041,False,False,True,False,False,False,
16-23042,False,False,False,False,True,False,
16-23047,True,False,False,False,False,False,
16-23048,False,False,True,False,False,False,
16-23049,False,False,False,False,True,False,
16-23052,False,False,False,False,False,False,autre
16-23055,False,False,False,False,False,False,
16-23066,False,False,True,False,False,False,
16-23067,False,False,True,False,False,False,
16-23069,True,False,False,False,False,False,
16-23070,False,False,True,False,False,False,
16-23071,False,False,False,False,False,False,
16-23076,False,False,True,False,False,False,
16-23082,False,False,True,False,False,False,
16-7704,False,False,False,False,True,False,
16-23085,False,False,True,False,False,False,
16-23086,False,False,True,False,False,False,
16-23090,False,False,True,False,False,False,
16-23092,False,False,True,False,False,False,
16-23097,False,False,True,False,False,False,
16-23098,False,False,False,False,False,False,Collectivité territoriale
16-23099,False,False,False,False,True,False,
16-23101,False,True,False,False,False,False,
16-23106,False,False,False,False,True,False,
16-23107,False,False,True,False,False,False,
16-23119,False,False,False,False,True,False,
16-23123,False,False,True,False,False,False,
16-7285,False,False,False,False,True,False,
16-23127,False,False,False,False,True,False,
16-23129,False,False,False,False,False,False,
16-23136,False,False,True,False,False,False,
16-23141,True,False,False,False,False,False,
16-23144,False,False,False,False,True,False,
16-23145,False,False,False,False,True,False,
16-23150,False,False,False,False,False,False,santé
16-23156,False,False,False,False,False,False,EPS
16-23164,False,False,False,False,False,False,
16-23166,True,False,False,False,False,False,
16-23167,False,False,False,False,True,False,
16-23171,False,False,True,False,False,False,
16-23172,False,False,False,False,False,False,
16-23173,False,False,True,False,False,False,
16-23175,False,False,False,False,True,False,
16-23181,False,False,True,False,False,False,
16-23183,False,False,True,False,False,False,
16-23185,False,False,True,False,False,False,
16-23188,False,False,True,False,False,False,
16-23192,False,False,False,False,True,False,
16-23207,False,False,False,False,True,False,
16-23212,True,False,False,False,False,False,
16-23214,False,False,True,False,False,False,
16-23217,False,False,False,True,False,False,
16-23221,False,False,False,False,True,False,
16-23222,False,False,True,False,False,False,
16-23228,True,False,False,False,False,False,
16-23229,False,False,False,False,True,False,
16-23234,True,False,False,False,False,False,
16-23235,False,False,True,False,False,False,
16-23236,False,False,False,False,False,False,EPS
16-23242,True,False,False,False,False,False,
16-23244,False,False,True,False,False,False,
16-7653,False,False,True,False,False,False,
16-23248,False,False,False,False,False,False,Etablissement Public Territorial Etablissement - Public de Coopération Intercommunale 
15-185471,False,False,False,False,True,False,
16-23257,False,False,False,False,False,False,
16-23258,False,False,True,False,False,False,
16-23264,False,False,True,False,False,False,
16-23270,True,False,False,False,False,False,
16-23271,False,False,True,False,False,False,
16-23273,False,False,False,False,False,False,
16-23274,False,False,False,False,False,False,
16-23275,True,False,False,False,False,False,
16-23279,False,False,False,False,False,False,EPS
16-23285,False,False,True,False,False,False,
16-23288,False,False,False,True,False,False,
16-6962,False,False,True,False,False,False,
16-23291,True,False,False,False,False,False,
16-23292,False,False,False,False,True,False,
16-23293,False,False,True,False,False,False,
16-23294,False,False,True,False,False,False,
16-23297,False,False,False,False,False,False,
16-23298,False,False,True,False,False,False,
16-23301,False,False,True,False,False,False,
16-23305,False,False,False,False,False,False,
16-23307,False,False,False,False,True,False,
15-185994,False,False,True,False,False,False,
16-23309,False,True,False,False,False,False,
16-23311,False,False,False,False,False,False,
16-23317,False,False,True,False,False,False,
16-23318,False,False,False,False,False,False,EPS
16-23319,True,False,False,False,False,False,
16-23320,False,False,True,False,False,False,
16-23323,False,False,True,False,False,False,
15-185992,False,False,False,False,True,False,
16-23327,False,False,True,False,False,False,
16-23330,False,False,True,False,False,False,
16-23335,False,False,False,False,True,False,
16-23337,False,False,False,False,False,False,
16-23338,False,False,False,False,True,False,
16-23339,False,False,False,False,False,False,
16-23341,False,False,True,False,False,False,
16-23342,False,False,True,False,False,False,
16-23344,False,False,False,False,True,False,
16-8389,False,False,True,False,False,False,
16-23353,False,False,False,False,False,False,
16-23355,False,False,False,False,True,False,
16-23358,False,False,True,False,False,False,
16-23360,False,False,False,False,False,False,
16-23364,False,False,True,False,False,False,
16-23372,False,False,True,False,False,False,
16-23374,False,False,False,False,True,False,
16-23375,False,False,True,False,False,False,
16-23376,False,False,False,False,False,False,EPLE
16-23377,False,False,False,False,False,False,EPLE
16-23383,False,False,False,False,True,False,
15-186201,False,False,True,False,False,False,
16-23385,False,False,True,False,False,False,
16-23386,False,False,False,False,True,False,
16-23389,False,False,True,False,False,False,
16-23392,False,False,False,False,True,False,
16-23403,False,False,False,False,True,False,
16-23404,True,False,False,False,False,False,
16-23406,False,False,True,False,False,False,
16-23407,False,False,False,False,True,False,
16-23408,False,False,True,False,False,False,
16-23411,False,False,True,False,False,False,
16-23412,False,False,True,False,False,False,
16-23418,False,False,True,False,False,False,
16-23426,False,False,True,False,False,False,
16-23428,False,False,True,False,False,False,
16-23429,False,False,False,False,True,False,
16-23435,False,False,False,False,True,False,
16-23436,False,False,True,False,False,False,
16-23444,False,False,False,False,True,False,
16-23446,False,False,True,False,False,False,
16-23447,False,False,False,False,False,False,
16-23452,False,False,False,False,False,False,Etablissement public territorial
16-23459,False,False,True,False,False,False,
16-23462,False,False,False,False,True,False,
16-23463,False,False,True,False,False,False,
16-7658,False,False,False,False,False,False,EPCI
16-23471,False,False,True,False,False,False,
16-23475,False,False,False,False,True,False,
16-23478,False,False,False,False,False,False,ASSOCIATION
16-23481,False,False,False,False,False,False,Type Autre
16-23483,False,False,False,False,True,False,
16-23486,False,False,False,False,True,False,
16-23491,False,False,True,False,False,False,
16-23493,False,False,False,False,True,False,
16-23494,False,False,True,False,False,False,
16-23497,False,False,False,False,True,False,
16-23498,True,False,False,False,False,False,
16-23499,False,False,True,False,False,False,
16-23503,False,False,False,False,False,False,
16-23504,False,False,True,False,False,False,
16-23509,False,False,True,False,False,False,
16-23511,False,False,True,False,False,False,
16-23512,False,False,False,False,True,False,
16-23521,False,False,True,False,False,False,
16-23522,False,False,True,False,False,False,
16-23523,False,False,True,False,False,False,
16-23527,False,False,True,False,False,False,
16-23538,False,False,False,False,False,False,
16-23540,False,False,True,False,False,False,
16-23541,False,False,False,False,False,False,
16-23544,True,False,False,False,False,False,
16-23551,False,False,False,False,True,False,
16-23557,False,False,False,False,False,False,
16-23559,False,False,False,False,False,False,SEM
16-23561,False,False,False,False,False,False,EPS
