BOAMP_AVIS_NUM,D_02_01_Typeorganisme_Institutioneuropeenne,D_02_02_Typeorganisme_Etat,D_02_03_Typeorganisme_Region,D_02_04_Typeorganisme_Departement,D_02_05_Typeorganisme_Commune,D_02_06_Typeorganisme_Epn,D_02_07_Typeorganisme_Ept,D_02_08_Typeorganisme_Autre
11-284084,False,False,False,False,False,False,False,
14-169517,False,False,False,False,True,False,False,
14-173652,False,True,False,False,False,False,False,
15-1048,False,False,False,False,False,False,True,
15-106216,False,False,False,False,True,False,False,
15-112770,False,False,False,False,False,False,False,
15-115857,False,False,False,False,False,False,False,
15-122219,False,False,False,False,True,False,False,
15-126748,False,False,False,False,True,False,False,
15-128059,False,False,False,False,True,False,False,
15-130160,False,False,False,False,False,False,True,
15-148061,False,False,False,False,False,False,True,
15-148871,False,False,False,False,False,False,True,
15-149722,False,False,False,False,False,False,True,
15-152203,False,False,False,False,True,False,False,
15-164240,False,False,False,False,False,False,False,
15-165567,False,False,False,False,True,False,False,
15-171296,False,False,False,False,False,False,False,
15-172130,False,False,False,False,True,False,False,
15-174175,False,False,False,True,False,False,False,
15-179554,False,False,False,False,False,False,False,
15-179717,False,False,False,False,False,False,True,
15-18030,False,False,False,False,True,False,False,
15-182868,False,False,False,True,False,False,False,
15-184734,False,False,False,False,False,False,False,
15-184784,False,False,False,False,True,False,False,
15-185075,False,False,False,False,False,False,True,
15-185797,False,False,False,False,False,False,False,
15-185874,False,False,False,False,True,False,False,
15-187557,False,False,False,False,False,False,True,
15-188067,False,False,False,False,True,False,False,
15-188610,False,False,False,False,True,False,False,
15-189646,False,False,False,False,True,False,False,
15-189758,False,False,False,True,False,False,False,
15-191371,False,False,True,False,False,False,False,
15-192690,False,False,False,False,True,False,False,
15-193424,False,False,False,False,True,False,False,
15-194471,False,False,False,False,True,False,False,
15-47542,False,False,False,False,False,False,True,
15-62987,False,False,False,False,True,False,False,
15-75738,False,False,False,False,True,False,False,
15-83263,False,True,False,False,False,False,False,
15-84880,False,False,False,False,True,False,False,
16-10028,False,False,False,False,True,False,False,
16-10268,False,False,False,False,False,False,True,
16-10286,False,False,False,False,False,False,False,
16-10582,False,False,False,False,True,False,False,
