BOAMP_AVIS_NUM,D_19_01_Annexed2_Infructueux,D_19_02_Annexed2_Recherche,D_19_03_Annexed2_Raisonstechniques,D_19_04_Annexed2_Raisonsartistiques,D_19_05_Annexed2_Proprieteintellectuelle,D_19_06_Annexed2_Urgenceimperieuse,D_19_07_Annexed2_Marchecomplementaire,D_19_08_Annexed2_Prestationsidentiques,D_19_09_Annexed2_Laureatsconcours,D_19_10_Annexed2_Matierespremieres,D_19_11_Annexed2_Cessationactivite,D_19_12_Annexed2_Liquidateurs,D_19_13_Annexed2_Achatopportunite,D_19_14_Annexed2_Horsscope,D_19_15_Annexed2_Explication
16-85322,,,False,,True,,,,,,,,,False,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">Le SMTC a actuellement en place un système de signalisation ferroviaire fourni par la société CEGELEC mis en place lors de la construction de la ligne A de tramway. Le système a été mis en service en 2006. Ce système est propriété du SMTC, même sil sagit dun système propriétaire CEGELEC, qui est donc le seul interlocuteur à même de répondre à une nouvelle commande du SMTC.</EXPLICATION>"
16-88119,,,False,,False,,,,,,,,,True,"<?xml version=""1.0"" encoding=""UTF-16""?>
<EXPLICATION xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"">Le marché de service est conclu pour une période initiale de 4 ans. Le montant maximum est de 120 000 euro(s) Ht. La procédure ne relève donc pas de la directive 2004/17/Ce et ne justifiait pas d'une publication préalable au Joue</EXPLICATION>"
